"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","43","Transactions","List Transactions","","","","List Transactions By Transaction type",""
"failed","Sat Dec 09 23:23:23 GMT 2023","Sat Dec 09 23:23:23 GMT 2023","44","Bank Account","Update Bank Account","","","","Update Bank Account",""
"passed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","60","Bank Account","Sync Bank Accounts","","","","Sync Bank Accounts With Invalid Endpoint",""
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","42","Transactions","List Transactions","","","","List Transactions By Search Word",""
"passed","Sat Dec 09 23:23:23 GMT 2023","Sat Dec 09 23:23:23 GMT 2023","49","Bank Account","Add Bank Account","","","","Add Bank Account Incomplete Acc Number",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","41","Notifications","","","","","Get Notifications With Invalid Endpoint",""
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","51","Bank Account","Delete Data Source","","","","Delete Data Source",""
"failed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:22 GMT 2023","49","Meta","Get Categories","","","","Get Categories",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","44","Logout","","","","","Logout",""
"passed","Sat Dec 09 23:23:21 GMT 2023","Sat Dec 09 23:23:21 GMT 2023","76","Profile","Update Profile","","","","Update Profile unverified Phone number",""
"failed","Sat Dec 09 23:23:21 GMT 2023","Sat Dec 09 23:23:21 GMT 2023","62","Auth","Refresh Authentication","","","","Refresh Authentication",""
"passed","Sat Dec 09 23:23:23 GMT 2023","Sat Dec 09 23:23:23 GMT 2023","51","Bank Account","List Bank Account","","","","List Bank Accounts",""
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","46","Transactions","List Transactions","","","","List Transactions By Invalid Transaction date",""
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","42","Transactions","List Transactions","","","","List Transactions",""
"failed","Sat Dec 09 23:23:23 GMT 2023","Sat Dec 09 23:23:23 GMT 2023","41","Bank Account","Update Bank Account","","","","Update Bank Account Without Account_Number",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","43","Delete Bank Account","","","","","Delete Bank Account Without ID",""
"failed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:22 GMT 2023","43","Bank Account","Verify Bank Account","","","","Verify Bank Account",""
"failed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:22 GMT 2023","59","Complete Phone Number Verification","","","","","Complete Phone Number Verification",""
"failed","Sat Dec 09 23:23:21 GMT 2023","Sat Dec 09 23:23:21 GMT 2023","45","Profile","Update Profile","","","","Update Profile With DOB",""
"passed","Sat Dec 09 23:23:23 GMT 2023","Sat Dec 09 23:23:23 GMT 2023","63","Bank Account","Get Bank Account","","","","Get Bank Account Without ID",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","41","Delete Bank Account","","","","","Delete Bank Account",""
"failed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:22 GMT 2023","45","Bank Account","Add Bank Account","","","","Add Bank Account Without Bank ID",""
"failed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:22 GMT 2023","45","Bank Account","Verify Bank Account","","","","Verify Bank Account Empty FIelds",""
"failed","Sat Dec 09 23:23:21 GMT 2023","Sat Dec 09 23:23:21 GMT 2023","43","Initialize Verify Phone Number","","","","","Initialize Verify Phone Number",""
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","43","Transactions","List Transactions","","","","List Transactions By Currency",""
"failed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:22 GMT 2023","43","Bank Account","Get Providers","","","","Get Providers",""
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","43","Transactions","List Transactions","","","","List Transactions By Category",""
"passed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:23 GMT 2023","53","Bank Account","Add Bank Account","","","","Add Bank Account Invalid Acc Number",""
"passed","Sat Dec 09 23:23:20 GMT 2023","Sat Dec 09 23:23:21 GMT 2023","78","Auth","Authenticate Provider","","","","Authenticate Provider",""
"passed","Sat Dec 09 23:23:21 GMT 2023","Sat Dec 09 23:23:21 GMT 2023","52","Auth","Refresh Authentication","","","","Refresh Authentication With Empty Token Field",""
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","41","Transactions","List Transactions","","","","List Transactions By Invalid Categories Id",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","40","Delete Bank Account","","","","","Delete Bank Account With Invalid ID",""
"passed","Sat Dec 09 23:23:21 GMT 2023","Sat Dec 09 23:23:21 GMT 2023","55","Auth","Refresh Authentication","","","","Refresh Authentication With Invalid Token",""
"passed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:22 GMT 2023","55","Complete Phone Number Verification","","","","","Complete Phone Number Verification With Invalid code",""
"failed","Sat Dec 09 23:23:22 GMT 2023","Sat Dec 09 23:23:22 GMT 2023","42","Bank Account","Authenticate Provider","","","","Authenticate Provider",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","52","Transactions","Update Transactions","","","","Update Transaction Without ID",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","52","Transactions","Update Transactions","","","","Update Transaction Without Note",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","40","Delete Profile","","","","","Delete Profile With Invalid Endpoint",""
"failed","Sat Dec 09 23:23:25 GMT 2023","Sat Dec 09 23:23:25 GMT 2023","40","Logout","","","","","Logout with Invalid Endpoint",""
"passed","Sat Dec 09 23:23:23 GMT 2023","Sat Dec 09 23:23:23 GMT 2023","61","Bank Account","Add Bank Account","","","","Add Bank Account Without Description",""
"passed","Sat Dec 09 23:23:23 GMT 2023","Sat Dec 09 23:23:23 GMT 2023","70","Bank Account","Add Bank Account","","","","Add Bank Account Already existing Account",""
"failed","Sat Dec 09 23:23:24 GMT 2023","Sat Dec 09 23:23:24 GMT 2023","42","Transactions","Get Transaction","","","","Get Transaction Without ID",""
